date,biz_name,total_count,push_rate,violation_rate,review_count,reject_count,error_value,base_status,source_file,day,biz_group,push_rate_pct,violation_rate_pct,total_7d_avg,push_rate_7d_avg,violation_rate_7d_avg,review_7d_avg,total_vs_7d_pct,push_vs_7d_pct,vio_vs_7d_pct
2026-03-09,steam昵称简介,16762.0,0.0282185896671042,0.010559599093187,4209.0,177.0,1682.0,⚠️,表1_steam昵称简介.xlsx,2026-03-09,Steam,2.82185896671042,1.0559599093187,15765.2,0.031014142049902584,0.011910249036726859,4381.6,0.06322786897724096,-0.09013798860856008,-0.11340232596102302
2026-03-10,steam昵称简介,18811.0,0.0338100047844346,0.0192440593269895,5841.0,362.0,-1167.0,⚠️,表1_steam昵称简介.xlsx,2026-03-10,Steam,3.3810004784434597,1.9244059326989498,16272.833333333334,0.03148011917232458,0.013132550751770633,4624.833333333333,0.15597570593115312,0.07401133392653463,0.46537102279196324
2026-03-11,steam昵称简介,16605.0,0.0337850045167118,0.0125865703101475,4786.0,209.0,4.0,⚠️,表1_steam昵称简介.xlsx,2026-03-11,Steam,3.37850045167118,1.25865703101475,16320.285714285714,0.031809388507237045,0.01305455354582447,4647.857142857143,0.017445422874249432,0.06210795309772383,-0.03584827577858122
2026-03-12,steam昵称简介,17710.0,0.0278938452851496,0.0111801242236025,4922.0,198.0,2.0,⚠️,表1_steam昵称简介.xlsx,2026-03-12,Steam,2.78938452851496,1.1180124223602501,16724.428571428572,0.03137823767912749,0.012654920538935814,4745.0,0.05893005099469546,-0.11104487223307871,-0.11653935801459668
2026-03-13,steam昵称简介,17049.0,0.0280954894715233,0.0104991495102352,4569.0,179.0,237.0,⚠️,表1_steam昵称简介.xlsx,2026-03-13,Steam,2.8095489471523303,1.0499149510235202,17021.571428571428,0.030896875071636114,0.012417876066251414,4783.285714285715,0.0016114006596672063,-0.09066889753794344,-0.15451326344211289
2026-03-14,steam昵称简介,16190.0,0.0327980234712786,0.0135886349598518,4687.0,220.0,-12.0,⚠️,表1_steam昵称简介.xlsx,2026-03-14,Steam,3.2798023471278603,1.35886349598518,17084.285714285714,0.03067558905529347,0.012699351067862427,4805.142857142857,-0.05234551383894972,0.0691896873490968,0.07002593181629854
2026-03-15,steam昵称简介,16134.0,0.03315978678567,0.0102888310400397,4621.0,166.0,-46.0,⚠️,表1_steam昵称简介.xlsx,2026-03-15,Steam,3.315978678567,1.02888310400397,17037.285714285714,0.031108677711696016,0.012563852637721886,4805.0,-0.053018170231676716,0.06593366304357003,-0.18107674956737624
2026-03-16,steam昵称简介,17202.0,0.0276130682478782,0.00778979188466457,4661.0,134.0,179.0,⚠️,表1_steam昵称简介.xlsx,2026-03-16,Steam,2.76130682478782,0.778979188466457,17100.14285714286,0.031022174651806584,0.012168165893647253,4869.571428571428,0.0059565082998470275,-0.10989256692002577,-0.35982201814560577
2026-03-17,steam昵称简介,18685.0,0.027990366604228,0.00808134867540808,4586.0,151.0,672.0,⚠️,表1_steam昵称简介.xlsx,2026-03-17,Steam,2.7990366604228,0.8081348675408081,17082.14285714286,0.03019079776891993,0.010573492943421334,4690.285714285715,0.09383232280995181,-0.07288416760411594,-0.23569735009506276
2026-03-18,steam昵称简介,16347.0,0.0321771578882975,0.00850308925185049,4740.0,139.0,-84.0,⚠️,表1_steam昵称简介.xlsx,2026-03-18,Steam,3.21771578882975,0.8503089251850491,17045.285714285714,0.02996110539343217,0.009990138506521763,4683.714285714285,-0.0409665010015337,0.0739643102537571,-0.14885171548927945
